card_display,week,actual_price,predicted_price,model
"Ahri, Inquisitive (Showcase)",2026-03-02,405.395,388.8061,Ridge
"Ahri, Inquisitive (Showcase)",2026-03-02,2698.99,2569.3603,Ridge
"Ahri, Inquisitive (Showcase)",2026-03-02,14.42,13.8975,XGBoost
"Ahri, Inquisitive (Showcase)",2026-03-02,405.395,146.941,XGBoost
"Ahri, Inquisitive (Showcase)",2026-03-02,2698.99,779.7187,XGBoost
"Ahri, Inquisitive (Showcase)",2026-03-09,13.92,15.2213,ARIMA
"Ahri, Inquisitive (Showcase)",2026-03-09,13.92,14.2004,Lasso
"Ahri, Inquisitive (Showcase)",2026-03-09,405.5,378.9019,Lasso
"Ahri, Inquisitive (Showcase)",2026-03-09,2698.99,2473.4159,Lasso
"Ahri, Inquisitive (Showcase)",2026-03-09,13.92,15.9226,Prophet
"Ahri, Inquisitive (Showcase)",2026-03-09,13.92,14.4327,RandomForest
"Ahri, Inquisitive (Showcase)",2026-03-09,405.5,311.3388,RandomForest
"Ahri, Inquisitive (Showcase)",2026-03-09,2698.99,353.9215,RandomForest
"Ahri, Inquisitive (Showcase)",2026-03-09,13.92,14.9996,Ridge
"Ahri, Inquisitive (Showcase)",2026-03-09,405.5,385.7478,Ridge
"Ahri, Inquisitive (Showcase)",2026-03-09,2698.99,2626.8882,Ridge
"Ahri, Inquisitive (Showcase)",2026-03-09,13.92,13.9931,XGBoost
"Ahri, Inquisitive (Showcase)",2026-03-09,405.5,147.316,XGBoost
"Ahri, Inquisitive (Showcase)",2026-03-09,2698.99,788.8971,XGBoost
"Akshan, Mischievous",2026-02-16,1.51,1.4105,Lasso
"Akshan, Mischievous",2026-02-16,1.51,1.635,RandomForest
"Akshan, Mischievous",2026-02-16,1.51,1.5301,Ridge
"Akshan, Mischievous",2026-02-16,1.51,1.3642,XGBoost
"Akshan, Mischievous",2026-02-23,1.2,1.4593,Lasso
"Akshan, Mischievous",2026-02-23,1.2,1.5154,RandomForest
"Akshan, Mischievous",2026-02-23,1.2,1.6672,Ridge
"Akshan, Mischievous",2026-02-23,1.2,0.9002,XGBoost
"Akshan, Mischievous",2026-03-02,1.205,1.1466,Lasso
"Akshan, Mischievous",2026-03-02,1.205,0.8535,RandomForest
"Akshan, Mischievous",2026-03-02,1.205,1.0565,Ridge
"Akshan, Mischievous",2026-03-02,1.205,0.8335,XGBoost
"Akshan, Mischievous",2026-03-09,0.88,1.1784,Lasso
"Akshan, Mischievous",2026-03-09,0.88,0.8788,RandomForest
"Akshan, Mischievous",2026-03-09,0.88,1.1988,Ridge
"Akshan, Mischievous",2026-03-09,0.88,0.854,XGBoost
Albus Ferros,2026-01-05,0.1367,0.1297,ARIMA
Albus Ferros,2026-01-05,0.1367,0.0877,Lasso
Albus Ferros,2026-01-05,0.1367,0.1359,Prophet
Albus Ferros,2026-01-05,0.1367,0.1297,RandomForest
Albus Ferros,2026-01-05,0.1367,0.0505,Ridge
Albus Ferros,2026-01-05,0.1367,0.1156,XGBoost
Albus Ferros,2026-01-12,0.12,0.1321,ARIMA
Albus Ferros,2026-01-12,0.12,0.1418,Lasso
Albus Ferros,2026-01-12,0.12,0.1148,Prophet
Albus Ferros,2026-01-12,0.12,0.127,RandomForest
Albus Ferros,2026-01-12,0.12,0.101,Ridge
Albus Ferros,2026-01-12,0.12,0.1316,XGBoost
Albus Ferros,2026-01-19,0.12,0.1264,ARIMA
Albus Ferros,2026-01-19,0.12,0.1108,Lasso
Albus Ferros,2026-01-19,0.12,0.116,Prophet
Albus Ferros,2026-01-19,0.12,0.1184,RandomForest
Albus Ferros,2026-01-19,0.12,0.0914,Ridge
Albus Ferros,2026-01-19,0.12,0.1244,XGBoost
Albus Ferros,2026-01-26,0.1067,0.1264,ARIMA
Albus Ferros,2026-01-26,0.1067,0.1204,Lasso
Albus Ferros,2026-01-26,0.1067,0.1173,Prophet
Albus Ferros,2026-01-26,0.1067,0.1121,RandomForest
Albus Ferros,2026-01-26,0.1067,0.1077,Ridge
Albus Ferros,2026-01-26,0.1067,0.1238,XGBoost
Albus Ferros,2026-02-02,0.12,0.1218,ARIMA
Albus Ferros,2026-02-02,0.12,0.1055,Lasso
Albus Ferros,2026-02-02,0.12,0.1185,Prophet
Albus Ferros,2026-02-02,0.12,0.1171,RandomForest
Albus Ferros,2026-02-02,0.12,0.0962,Ridge
Albus Ferros,2026-02-02,0.12,0.1156,XGBoost
Albus Ferros,2026-02-09,0.125,0.1264,ARIMA
Albus Ferros,2026-02-09,0.125,0.1274,Lasso
Albus Ferros,2026-02-09,0.125,0.1421,Prophet
Albus Ferros,2026-02-09,0.125,0.1325,RandomForest
Albus Ferros,2026-02-09,0.125,0.0995,Ridge
Albus Ferros,2026-02-09,0.125,0.1341,XGBoost
Albus Ferros,2026-02-16,0.16,0.1281,ARIMA
Albus Ferros,2026-02-16,0.16,0.1319,Lasso
Albus Ferros,2026-02-16,0.16,0.1434,Prophet
Albus Ferros,2026-02-16,0.16,0.1419,RandomForest
Albus Ferros,2026-02-16,0.16,0.1078,Ridge
Albus Ferros,2026-02-16,0.16,0.1338,XGBoost
Albus Ferros,2026-02-23,0.115,0.14,ARIMA
Albus Ferros,2026-02-23,0.115,0.1828,Lasso
Albus Ferros,2026-02-23,0.115,0.1446,Prophet
Albus Ferros,2026-02-23,0.115,0.158,RandomForest
Albus Ferros,2026-02-23,0.115,0.1493,Ridge
Albus Ferros,2026-02-23,0.115,0.1582,XGBoost
Albus Ferros,2026-03-02,0.115,0.1332,ARIMA
Albus Ferros,2026-03-02,0.115,0.1132,Lasso
Albus Ferros,2026-03-02,0.115,0.1458,Prophet
Albus Ferros,2026-03-02,0.115,0.1267,RandomForest
Albus Ferros,2026-03-02,0.115,0.1121,Ridge
Albus Ferros,2026-03-02,0.115,0.1237,XGBoost
Albus Ferros,2026-03-09,0.13,0.1309,ARIMA
Albus Ferros,2026-03-09,0.13,0.1308,Lasso
Albus Ferros,2026-03-09,0.13,0.1471,Prophet
Albus Ferros,2026-03-09,0.13,0.1267,RandomForest
Albus Ferros,2026-03-09,0.13,0.1529,Ridge
Albus Ferros,2026-03-09,0.13,0.1291,XGBoost
Altar To Unity,2025-12-29,0.125,0.1058,ARIMA
Altar To Unity,2025-12-29,0.125,0.0978,Lasso
Altar To Unity,2025-12-29,0.125,0.13,Prophet
Altar To Unity,2025-12-29,0.125,0.1228,RandomForest
Altar To Unity,2025-12-29,0.125,0.0734,Ridge
Altar To Unity,2025-12-29,0.125,0.1175,XGBoost
Altar To Unity,2026-01-05,0.13,0.119,ARIMA
Altar To Unity,2026-01-05,0.13,0.1137,Lasso
Altar To Unity,2026-01-05,0.13,0.1254,Prophet
Altar To Unity,2026-01-05,0.13,0.1266,RandomForest
Altar To Unity,2026-01-05,0.13,0.0893,Ridge
Altar To Unity,2026-01-05,0.13,0.121,XGBoost
Altar To Unity,2026-01-12,0.1167,0.1204,ARIMA
Altar To Unity,2026-01-12,0.1167,0.1287,Lasso
Altar To Unity,2026-01-12,0.1167,0.1066,Prophet
Altar To Unity,2026-01-12,0.1167,0.1188,RandomForest
Altar To Unity,2026-01-12,0.1167,0.1255,Ridge
Altar To Unity,2026-01-12,0.1167,0.1203,XGBoost
Altar To Unity,2026-01-19,0.095,0.0989,ARIMA
Altar To Unity,2026-01-19,0.095,0.1122,Lasso
Altar To Unity,2026-01-19,0.095,0.1019,Prophet
Altar To Unity,2026-01-19,0.095,0.1039,RandomForest
Altar To Unity,2026-01-19,0.095,0.1235,Ridge
Altar To Unity,2026-01-19,0.095,0.1147,XGBoost
Altar To Unity,2026-01-26,0.09,0.0844,ARIMA
Altar To Unity,2026-01-26,0.09,0.0903,Lasso
Altar To Unity,2026-01-26,0.09,0.0973,Prophet
Altar To Unity,2026-01-26,0.09,0.0934,RandomForest
Altar To Unity,2026-01-26,0.09,0.1167,Ridge
Altar To Unity,2026-01-26,0.09,0.0926,XGBoost
Altar To Unity,2026-02-02,0.0967,0.1005,ARIMA
Altar To Unity,2026-02-02,0.0967,0.0953,Lasso
Altar To Unity,2026-02-02,0.0967,0.0926,Prophet
Altar To Unity,2026-02-02,0.0967,0.0964,RandomForest
Altar To Unity,2026-02-02,0.0967,0.121,Ridge
Altar To Unity,2026-02-02,0.0967,0.0992,XGBoost
Altar To Unity,2026-02-09,0.1,0.1039,ARIMA
Altar To Unity,2026-02-09,0.1,0.1053,Lasso
Altar To Unity,2026-02-09,0.1,0.1021,Prophet
Altar To Unity,2026-02-09,0.1,0.0989,RandomForest
Altar To Unity,2026-02-09,0.1,0.1043,Ridge
Altar To Unity,2026-02-09,0.1,0.1033,XGBoost
Altar To Unity,2026-02-16,0.1,0.1027,ARIMA
Altar To Unity,2026-02-16,0.1,0.1102,Lasso
Altar To Unity,2026-02-16,0.1,0.0975,Prophet
Altar To Unity,2026-02-16,0.1,0.097,RandomForest
Altar To Unity,2026-02-16,0.1,0.1152,Ridge
Altar To Unity,2026-02-16,0.1,0.1019,XGBoost
Altar To Unity,2026-02-23,0.1167,0.1014,ARIMA
Altar To Unity,2026-02-23,0.1167,0.1121,Lasso
Altar To Unity,2026-02-23,0.1167,0.0929,Prophet
Altar To Unity,2026-02-23,0.1167,0.0942,RandomForest
Altar To Unity,2026-02-23,0.1167,0.126,Ridge
Altar To Unity,2026-02-23,0.1167,0.1009,XGBoost
Altar To Unity,2026-03-02,0.11,0.105,ARIMA
Altar To Unity,2026-03-02,0.11,0.1408,Lasso
Altar To Unity,2026-03-02,0.11,0.0882,Prophet
Altar To Unity,2026-03-02,0.11,0.1359,RandomForest
Altar To Unity,2026-03-02,0.11,0.1495,Ridge
Altar To Unity,2026-03-02,0.11,0.1256,XGBoost
Altar To Unity,2026-03-09,0.09,0.108,ARIMA
Altar To Unity,2026-03-09,0.09,0.1265,Lasso
Altar To Unity,2026-03-09,0.09,0.0836,Prophet
Altar To Unity,2026-03-09,0.09,0.1225,RandomForest
Altar To Unity,2026-03-09,0.09,0.1536,Ridge
Altar To Unity,2026-03-09,0.09,0.1236,XGBoost
Altar of Memories,2026-02-16,0.16,0.1175,Lasso
Altar of Memories,2026-02-16,0.16,0.1623,RandomForest
Altar of Memories,2026-02-16,0.16,0.0458,Ridge
Altar of Memories,2026-02-16,0.16,0.1629,XGBoost
Altar of Memories,2026-02-23,0.21,0.1403,Lasso
Altar of Memories,2026-02-23,0.21,0.1624,RandomForest
Altar of Memories,2026-02-23,0.21,0.3384,Ridge
Altar of Memories,2026-02-23,0.21,0.2425,XGBoost
Altar of Memories,2026-03-02,0.16,0.2152,Lasso
Altar of Memories,2026-03-02,0.16,0.2079,RandomForest
Altar of Memories,2026-03-02,0.16,0.1938,Ridge
Altar of Memories,2026-03-02,0.16,0.2153,XGBoost
Altar of Memories,2026-03-09,0.18,0.1413,Lasso
Altar of Memories,2026-03-09,0.18,0.1576,RandomForest
Altar of Memories,2026-03-09,0.18,0.1414,Ridge
Altar of Memories,2026-03-09,0.18,0.1651,XGBoost
Ancient Henge,2026-02-09,2.62,4.8568,Lasso
Ancient Henge,2026-02-09,2.62,3.4078,RandomForest
Ancient Henge,2026-02-09,2.62,4.0273,Ridge
Ancient Henge,2026-02-09,2.62,2.7274,XGBoost
Ancient Henge,2026-02-16,2.26,2.4586,Lasso
Ancient Henge,2026-02-16,2.26,2.088,RandomForest
Ancient Henge,2026-02-16,2.26,2.4248,Ridge
Ancient Henge,2026-02-16,2.26,2.2786,XGBoost
Ancient Henge,2026-02-23,1.8767,2.1777,Lasso
Ancient Henge,2026-02-23,1.8767,2.0275,RandomForest
Ancient Henge,2026-02-23,1.8767,2.4985,Ridge
Ancient Henge,2026-02-23,1.8767,3.0435,XGBoost
Ancient Henge,2026-03-02,1.775,1.8127,Lasso
Ancient Henge,2026-03-02,1.775,1.9059,RandomForest
Ancient Henge,2026-03-02,1.775,1.8101,Ridge
Ancient Henge,2026-03-02,1.775,2.0113,XGBoost
Ancient Henge,2026-03-09,2.25,1.737,Lasso
Ancient Henge,2026-03-09,2.25,1.8929,RandomForest
Ancient Henge,2026-03-09,2.25,1.7964,Ridge
Ancient Henge,2026-03-09,2.25,2.2747,XGBoost
Ancient Warmonger,2026-02-09,0.125,0.115,Lasso
Ancient Warmonger,2026-02-09,0.125,0.1207,RandomForest
Ancient Warmonger,2026-02-09,0.125,0.1043,Ridge
Ancient Warmonger,2026-02-09,0.125,0.1228,XGBoost
Ancient Warmonger,2026-02-16,0.09,0.1137,Lasso
Ancient Warmonger,2026-02-16,0.09,0.1037,RandomForest
Ancient Warmonger,2026-02-16,0.09,0.0997,Ridge
Ancient Warmonger,2026-02-16,0.09,0.1213,XGBoost
Ancient Warmonger,2026-02-23,0.08,0.0677,Lasso
Ancient Warmonger,2026-02-23,0.08,0.0864,RandomForest
Ancient Warmonger,2026-02-23,0.08,0.0829,Ridge
Ancient Warmonger,2026-02-23,0.08,0.0912,XGBoost
Ancient Warmonger,2026-03-02,0.065,0.0693,Lasso
Ancient Warmonger,2026-03-02,0.065,0.0713,RandomForest
Ancient Warmonger,2026-03-02,0.065,0.1075,Ridge
Ancient Warmonger,2026-03-02,0.065,0.0852,XGBoost
Ancient Warmonger,2026-03-09,0.06,0.0545,Lasso
Ancient Warmonger,2026-03-09,0.06,0.0604,RandomForest
Ancient Warmonger,2026-03-09,0.06,0.0846,Ridge
Ancient Warmonger,2026-03-09,0.06,0.0741,XGBoost
Angle Shot,2026-02-23,0.11,0.131,Lasso
Angle Shot,2026-02-23,0.11,0.1419,RandomForest
Angle Shot,2026-02-23,0.11,0.1228,Ridge
Angle Shot,2026-02-23,0.11,0.1355,XGBoost
Angle Shot,2026-03-02,0.125,0.0868,Lasso
Angle Shot,2026-03-02,0.125,0.1203,RandomForest
Angle Shot,2026-03-02,0.125,0.1137,Ridge
Angle Shot,2026-03-02,0.125,0.1168,XGBoost
Angle Shot,2026-03-09,0.09,0.1221,Lasso
Angle Shot,2026-03-09,0.09,0.1269,RandomForest
Angle Shot,2026-03-09,0.09,0.1343,Ridge
Angle Shot,2026-03-09,0.09,0.125,XGBoost
"Anivia, Primal",2025-12-29,0.47,0.4086,ARIMA
"Anivia, Primal",2025-12-29,0.47,0.5313,Lasso
"Anivia, Primal",2025-12-29,0.47,0.4448,Prophet
"Anivia, Primal",2025-12-29,0.47,0.4873,RandomForest
"Anivia, Primal",2025-12-29,0.47,0.4521,Ridge
"Anivia, Primal",2025-12-29,0.47,0.5028,XGBoost
"Anivia, Primal",2026-01-05,0.43,0.4343,ARIMA
"Anivia, Primal",2026-01-05,0.43,0.4372,Lasso
"Anivia, Primal",2026-01-05,0.43,0.4441,Prophet
"Anivia, Primal",2026-01-05,0.43,0.4408,RandomForest
"Anivia, Primal",2026-01-05,0.43,0.4028,Ridge
"Anivia, Primal",2026-01-05,0.43,0.4657,XGBoost
"Anivia, Primal",2026-01-12,0.3833,0.3658,ARIMA
"Anivia, Primal",2026-01-12,0.3833,0.4171,Lasso
"Anivia, Primal",2026-01-12,0.3833,0.3947,Prophet
"Anivia, Primal",2026-01-12,0.3833,0.3873,RandomForest
"Anivia, Primal",2026-01-12,0.3833,0.4173,Ridge
"Anivia, Primal",2026-01-12,0.3833,0.4204,XGBoost
"Anivia, Primal",2026-01-19,0.355,0.3575,ARIMA
"Anivia, Primal",2026-01-19,0.355,0.3743,Lasso
"Anivia, Primal",2026-01-19,0.355,0.3941,Prophet
"Anivia, Primal",2026-01-19,0.355,0.3566,RandomForest
"Anivia, Primal",2026-01-19,0.355,0.3693,Ridge
"Anivia, Primal",2026-01-19,0.355,0.3548,XGBoost
"Anivia, Primal",2026-01-26,0.39,0.39,ARIMA
"Anivia, Primal",2026-01-26,0.39,0.3529,Lasso
"Anivia, Primal",2026-01-26,0.39,0.3934,Prophet
"Anivia, Primal",2026-01-26,0.39,0.372,RandomForest
"Anivia, Primal",2026-01-26,0.39,0.3565,Ridge
"Anivia, Primal",2026-01-26,0.39,0.3593,XGBoost
"Anivia, Primal",2026-02-02,0.4467,0.446,ARIMA
"Anivia, Primal",2026-02-02,0.4467,0.4026,Lasso
"Anivia, Primal",2026-02-02,0.4467,0.3928,Prophet
"Anivia, Primal",2026-02-02,0.4467,0.4172,RandomForest
"Anivia, Primal",2026-02-02,0.4467,0.3997,Ridge
"Anivia, Primal",2026-02-02,0.4467,0.3906,XGBoost
"Anivia, Primal",2026-02-09,0.465,0.4587,ARIMA
"Anivia, Primal",2026-02-09,0.465,0.4585,Lasso
"Anivia, Primal",2026-02-09,0.465,0.4408,Prophet
"Anivia, Primal",2026-02-09,0.465,0.4564,RandomForest
"Anivia, Primal",2026-02-09,0.465,0.4347,Ridge
"Anivia, Primal",2026-02-09,0.465,0.4535,XGBoost
"Anivia, Primal",2026-02-16,0.405,0.4138,ARIMA
"Anivia, Primal",2026-02-16,0.405,0.4747,Lasso
"Anivia, Primal",2026-02-16,0.405,0.4402,Prophet
"Anivia, Primal",2026-02-16,0.405,0.4325,RandomForest
"Anivia, Primal",2026-02-16,0.405,0.4516,Ridge
"Anivia, Primal",2026-02-16,0.405,0.4747,XGBoost
"Anivia, Primal",2026-02-23,0.5333,0.3562,ARIMA
"Anivia, Primal",2026-02-23,0.5333,0.4089,Lasso
"Anivia, Primal",2026-02-23,0.5333,0.4395,Prophet
"Anivia, Primal",2026-02-23,0.5333,0.4135,RandomForest
"Anivia, Primal",2026-02-23,0.5333,0.3997,Ridge
"Anivia, Primal",2026-02-23,0.5333,0.4108,XGBoost
"Anivia, Primal",2026-03-02,0.605,0.3679,ARIMA
"Anivia, Primal",2026-03-02,0.605,0.5717,Lasso
"Anivia, Primal",2026-03-02,0.605,0.4389,Prophet
"Anivia, Primal",2026-03-02,0.605,0.4723,RandomForest
"Anivia, Primal",2026-03-02,0.605,0.5882,Ridge
"Anivia, Primal",2026-03-02,0.605,0.4878,XGBoost
"Anivia, Primal",2026-03-09,0.6,0.4262,ARIMA
"Anivia, Primal",2026-03-09,0.6,0.6366,Lasso
"Anivia, Primal",2026-03-09,0.6,0.4382,Prophet
"Anivia, Primal",2026-03-09,0.6,0.5232,RandomForest
"Anivia, Primal",2026-03-09,0.6,0.6315,Ridge
"Anivia, Primal",2026-03-09,0.6,0.5292,XGBoost
"Annie, Fiery",2026-01-05,1.1933,0.0,ARIMA
"Annie, Fiery",2026-01-05,1.1933,1.2188,Lasso
"Annie, Fiery",2026-01-05,1.1933,1.2526,Prophet
"Annie, Fiery",2026-01-05,1.1933,1.1753,RandomForest
"Annie, Fiery",2026-01-05,1.1933,1.2401,Ridge
"Annie, Fiery",2026-01-05,1.1933,1.2925,XGBoost
"Annie, Fiery",2026-01-12,1.525,1.1933,ARIMA
"Annie, Fiery",2026-01-12,1.525,1.1592,Lasso
"Annie, Fiery",2026-01-12,1.525,1.3635,Prophet
"Annie, Fiery",2026-01-12,1.525,1.2593,RandomForest
"Annie, Fiery",2026-01-12,1.525,1.2168,Ridge
"Annie, Fiery",2026-01-12,1.525,1.3627,XGBoost
"Annie, Fiery",2026-01-19,1.435,1.5911,ARIMA
"Annie, Fiery",2026-01-19,1.435,1.528,Lasso
"Annie, Fiery",2026-01-19,1.435,1.4717,Prophet
"Annie, Fiery",2026-01-19,1.435,1.5041,RandomForest
"Annie, Fiery",2026-01-19,1.435,1.6732,Ridge
"Annie, Fiery",2026-01-19,1.435,1.5259,XGBoost
"Annie, Fiery",2026-01-26,1.5133,1.4171,ARIMA
"Annie, Fiery",2026-01-26,1.5133,1.4107,Lasso
"Annie, Fiery",2026-01-26,1.5133,1.5799,Prophet
"Annie, Fiery",2026-01-26,1.5133,1.5316,RandomForest
"Annie, Fiery",2026-01-26,1.5133,1.4065,Ridge
"Annie, Fiery",2026-01-26,1.5133,1.4743,XGBoost
"Annie, Fiery",2026-02-02,1.63,1.5289,ARIMA
"Annie, Fiery",2026-02-02,1.63,1.508,Lasso
"Annie, Fiery",2026-02-02,1.63,1.6882,Prophet
"Annie, Fiery",2026-02-02,1.63,2.0214,RandomForest
"Annie, Fiery",2026-02-02,1.63,1.6046,Ridge
"Annie, Fiery",2026-02-02,1.63,1.7171,XGBoost
"Annie, Fiery",2026-02-09,1.805,1.6533,ARIMA
"Annie, Fiery",2026-02-09,1.805,1.6191,Lasso
"Annie, Fiery",2026-02-09,1.805,1.7937,Prophet
"Annie, Fiery",2026-02-09,1.805,2.0217,RandomForest
"Annie, Fiery",2026-02-09,1.805,1.7375,Ridge
"Annie, Fiery",2026-02-09,1.805,1.9439,XGBoost
"Annie, Fiery",2026-02-16,1.95,1.8399,ARIMA
"Annie, Fiery",2026-02-16,1.95,1.8043,Lasso
"Annie, Fiery",2026-02-16,1.95,1.9019,Prophet
"Annie, Fiery",2026-02-16,1.95,2.0848,RandomForest
"Annie, Fiery",2026-02-16,1.95,1.8982,Ridge
"Annie, Fiery",2026-02-16,1.95,2.0374,XGBoost
"Annie, Fiery",2026-02-23,2.51,1.9789,ARIMA
"Annie, Fiery",2026-02-23,2.51,1.9538,Lasso
"Annie, Fiery",2026-02-23,2.51,2.0102,Prophet
"Annie, Fiery",2026-02-23,2.51,2.1436,RandomForest
"Annie, Fiery",2026-02-23,2.51,2.0509,Ridge
"Annie, Fiery",2026-02-23,2.51,2.1352,XGBoost
"Annie, Fiery",2026-03-02,2.6,1.9847,ARIMA
"Annie, Fiery",2026-03-02,2.6,2.5518,Lasso
"Annie, Fiery",2026-03-02,2.6,2.1184,Prophet
"Annie, Fiery",2026-03-02,2.6,2.3304,RandomForest
"Annie, Fiery",2026-03-02,2.6,2.8398,Ridge
"Annie, Fiery",2026-03-02,2.6,2.7977,XGBoost
"Annie, Fiery",2026-03-09,2.72,1.9858,ARIMA
"Annie, Fiery",2026-03-09,2.72,2.6136,Lasso
"Annie, Fiery",2026-03-09,2.72,2.2266,Prophet
"Annie, Fiery",2026-03-09,2.72,2.5776,RandomForest
"Annie, Fiery",2026-03-09,2.72,2.7091,Ridge
"Annie, Fiery",2026-03-09,2.72,3.0523,XGBoost
"Annie, Stubborn",2026-01-05,5.54,6.1287,ARIMA
"Annie, Stubborn",2026-01-05,5.54,5.4261,Lasso
"Annie, Stubborn",2026-01-05,5.54,5.6406,Prophet
"Annie, Stubborn",2026-01-05,5.54,5.7238,RandomForest
"Annie, Stubborn",2026-01-05,5.54,5.3396,Ridge
"Annie, Stubborn",2026-01-05,5.54,5.4944,XGBoost
"Annie, Stubborn",2026-01-12,6.3,6.0297,ARIMA
"Annie, Stubborn",2026-01-12,6.3,5.3791,Lasso
"Annie, Stubborn",2026-01-12,6.3,6.2209,Prophet
"Annie, Stubborn",2026-01-12,6.3,6.0778,RandomForest
"Annie, Stubborn",2026-01-12,6.3,5.508,Ridge
"Annie, Stubborn",2026-01-12,6.3,6.0045,XGBoost
"Annie, Stubborn",2026-01-19,6.605,6.7183,ARIMA
"Annie, Stubborn",2026-01-19,6.605,6.1849,Lasso
"Annie, Stubborn",2026-01-19,6.605,6.2586,Prophet
"Annie, Stubborn",2026-01-19,6.605,6.3669,RandomForest
"Annie, Stubborn",2026-01-19,6.605,6.5631,Ridge
"Annie, Stubborn",2026-01-19,6.605,6.2184,XGBoost
"Annie, Stubborn",2026-01-26,6.6,6.2263,ARIMA
"Annie, Stubborn",2026-01-26,6.6,6.4769,Lasso
"Annie, Stubborn",2026-01-26,6.6,6.2962,Prophet
"Annie, Stubborn",2026-01-26,6.6,6.382,RandomForest
"Annie, Stubborn",2026-01-26,6.6,6.5983,Ridge
"Annie, Stubborn",2026-01-26,6.6,6.3231,XGBoost
"Annie, Stubborn",2026-02-02,5.605,5.6299,ARIMA
"Annie, Stubborn",2026-02-02,5.605,6.48,Lasso
"Annie, Stubborn",2026-02-02,5.605,6.3339,Prophet
"Annie, Stubborn",2026-02-02,5.605,5.7647,RandomForest
"Annie, Stubborn",2026-02-02,5.605,6.5821,Ridge
"Annie, Stubborn",2026-02-02,5.605,5.965,XGBoost
"Annie, Stubborn",2026-02-09,5.205,5.4961,ARIMA
"Annie, Stubborn",2026-02-09,5.205,5.4506,Lasso
"Annie, Stubborn",2026-02-09,5.205,5.8289,Prophet
"Annie, Stubborn",2026-02-09,5.205,5.3294,RandomForest
"Annie, Stubborn",2026-02-09,5.205,5.5066,Ridge
"Annie, Stubborn",2026-02-09,5.205,5.8283,XGBoost
"Annie, Stubborn",2026-02-16,6.5933,6.4653,ARIMA
"Annie, Stubborn",2026-02-16,6.5933,5.1047,Lasso
"Annie, Stubborn",2026-02-16,6.5933,5.8666,Prophet
"Annie, Stubborn",2026-02-16,6.5933,5.794,RandomForest
"Annie, Stubborn",2026-02-16,6.5933,5.3844,Ridge
"Annie, Stubborn",2026-02-16,6.5933,6.0136,XGBoost
"Annie, Stubborn",2026-02-23,7.38,7.0665,ARIMA
"Annie, Stubborn",2026-02-23,7.38,6.5916,Lasso
"Annie, Stubborn",2026-02-23,7.38,5.9042,Prophet
"Annie, Stubborn",2026-02-23,7.38,6.327,RandomForest
"Annie, Stubborn",2026-02-23,7.38,7.2904,Ridge
"Annie, Stubborn",2026-02-23,7.38,5.7609,XGBoost
"Annie, Stubborn",2026-03-02,5.83,6.0864,ARIMA
"Annie, Stubborn",2026-03-02,5.83,7.3425,Lasso
"Annie, Stubborn",2026-03-02,5.83,5.9419,Prophet
"Annie, Stubborn",2026-03-02,5.83,8.4993,RandomForest
"Annie, Stubborn",2026-03-02,5.83,7.6307,Ridge
"Annie, Stubborn",2026-03-02,5.83,8.3552,XGBoost
"Annie, Stubborn",2026-03-09,5.54,5.245,ARIMA
"Annie, Stubborn",2026-03-09,5.54,5.7373,Lasso
"Annie, Stubborn",2026-03-09,5.54,5.9796,Prophet
"Annie, Stubborn",2026-03-09,5.54,5.4057,RandomForest
"Annie, Stubborn",2026-03-09,5.54,5.5948,Ridge
"Annie, Stubborn",2026-03-09,5.54,6.0824,XGBoost
"Aphelios, Exalted (Rare)",2026-02-16,0.265,0.229,Lasso
"Aphelios, Exalted (Rare)",2026-02-16,0.265,0.2731,RandomForest
"Aphelios, Exalted (Rare)",2026-02-16,0.265,0.2231,Ridge
"Aphelios, Exalted (Rare)",2026-02-16,0.265,0.2551,XGBoost
"Aphelios, Exalted (Rare)",2026-02-23,0.3,0.2429,Lasso
"Aphelios, Exalted (Rare)",2026-02-23,0.3,0.2404,RandomForest
"Aphelios, Exalted (Rare)",2026-02-23,0.3,0.4227,Ridge
"Aphelios, Exalted (Rare)",2026-02-23,0.3,0.3367,XGBoost
"Aphelios, Exalted (Rare)",2026-03-02,0.39,0.2944,Lasso
"Aphelios, Exalted (Rare)",2026-03-02,0.39,0.3219,RandomForest
"Aphelios, Exalted (Rare)",2026-03-02,0.39,0.2817,Ridge
"Aphelios, Exalted (Rare)",2026-03-02,0.39,0.3153,XGBoost
"Aphelios, Exalted (Rare)",2026-03-09,0.38,0.3978,Lasso
"Aphelios, Exalted (Rare)",2026-03-09,0.38,0.366,RandomForest
"Aphelios, Exalted (Rare)",2026-03-09,0.38,0.3507,Ridge
"Aphelios, Exalted (Rare)",2026-03-09,0.38,0.3679,XGBoost
"Aphelios, Exalted (Showcase)",2026-02-23,99.9267,92.5632,Lasso
"Aphelios, Exalted (Showcase)",2026-02-23,99.9267,75.2674,RandomForest
"Aphelios, Exalted (Showcase)",2026-02-23,99.9267,93.4386,Ridge
"Aphelios, Exalted (Showcase)",2026-02-23,99.9267,88.4279,XGBoost
"Aphelios, Exalted (Showcase)",2026-03-02,653.04,602.7531,Lasso
"Aphelios, Exalted (Showcase)",2026-03-02,98.755,94.2977,Lasso
"Aphelios, Exalted (Showcase)",2026-03-02,653.04,308.4856,RandomForest
"Aphelios, Exalted (Showcase)",2026-03-02,98.755,74.9929,RandomForest
